cell_id,manufacturer,chemistry_type,nominal_capacity_Ah,nominal_voltage_V,energy_density_Wh_per_kg,energy_density_Wh_per_L,manufacture_year,timestamp,cycle_number,voltage_V,current_A,power_W,c_rate,state_of_charge_%,depth_of_discharge_%,charge_capacity_Ah,discharge_capacity_Ah,coulombic_efficiency_%,internal_resistance_mOhm,dynamic_resistance_mOhm,open_circuit_voltage_V,cell_temperature_C,ambient_temperature_C,temperature_gradient_C,heat_generation_W,cooling_flow_rate,thermal_runaway_risk_index,max_temp_limit_C,state_of_health_%,capacity_fade_%,resistance_growth_%,calendar_age_days,cycle_age,energy_throughput_kWh,effective_energy_density_Wh_per_kg,degradation_rate_%,max_current_limit_A,min_current_limit_A,max_voltage_limit_V,min_voltage_limit_V,min_temp_limit_C,safety_margin_index,overcurrent_flag,undercurrent_flag,over_voltage_flag,under_voltage_flag,over_temperature_flag,under_temperature_flag,short_circuit_flag
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2021-09-16 20:43:44,143,3.616566027047615,0.4608581384715191,1.6667238868845018,0.1440181682723497,49.947700577105174,50.052299422894826,3.163228660372306,3.163228660372306,99.47701791273268,43.499858775244135,42.403831355767515,3.599372406925262,22.966762742443898,19.46334565380345,3.503417088640443,0.0092389447403438,0.9022359708174096,0.0275635925109368,60,98.85089563663456,1.1491043633654527,-13.00028244951173,261,143,59.7695734272374,247.1272390915864,1.5809301693584945,6.0,-6.0,4.2,2.5,-20,0.9231903102547468,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2021-09-16 21:28:48,143,3.5710273608165752,-4.450236283224962,-15.891915529495002,-1.3906988385078003,49.955849369986105,50.044150630013895,3.139497792743355,3.139497792743355,99.4621861204646,50.96356505483919,49.16291570183567,3.599470192439833,26.475649927947806,21.645710120560267,4.8299398073875395,1.0093131721797466,0.957307542874295,0.3068304633628012,60,98.10930602322983,1.8906939767701656,1.927130109678373,261,143,59.87349785186866,245.2732650580746,2.6008941271221366,6.0,-6.0,4.2,2.5,-20,0.2582939527958396,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2021-09-16 22:21:40,143,3.596855318267006,0.9238996950361332,3.323133531635982,0.2887186546987916,49.95949280788932,50.04050719211068,3.1401965533943264,3.1401965533943264,99.46262284587144,50.95222457557681,49.77492738209032,3.599513913694672,25.67442633343205,33.245572915634376,-7.571146582202328,0.0434923423154612,0.5807353042844134,0.0617723819262644,60,98.1311422935727,1.8688577064273064,1.9044491511536137,261,143,60.00117835098592,245.32785573393173,2.5704960143421025,6.0,-6.0,4.2,2.5,-20,0.8460167174939778,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2021-09-16 23:46:36,143,3.593579175259495,-2.185312941303097,-7.853095077291885,-0.6829102941572177,49.975762287594485,50.024237712405515,3.15598509741174,3.15598509741174,99.47249068588232,45.627591878712,45.35066716519982,3.599709147451134,26.43559648604854,25.89622796874387,0.5393685173046698,0.2178987924782778,1.5209881907163485,0.1504428414375743,60,98.62453429411686,1.375465705883144,-8.744816242575993,261,143,60.22241500928585,246.56133573529215,1.8914414860777136,6.0,-6.0,4.2,2.5,-20,0.6357811764494838,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2021-09-17 02:07:00,143,3.6080967810905182,1.8519630536381215,6.682061932530274,0.5787384542619131,49.97304471247709,50.02695528752291,3.1560388073892724,3.1560388073892724,99.47252425461828,45.62681538099311,45.80958688245311,3.599676536549725,25.632229924900983,30.667905972268912,-5.035676047367929,0.1564893526459526,1.338281183888154,0.1236196427168595,60,98.62621273091476,1.3737872690852413,-8.746369238013784,261,143,60.547125167081525,246.56553182728692,1.8884322747657871,6.0,-6.0,4.2,2.5,-20,0.691339491060313,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2021-09-17 07:40:40,143,3.592140596419288,0.52150756376288,1.8733284911323616,0.1629711136758999,49.948273602694925,50.051726397305075,3.163168018487248,3.163168018487248,99.47698001155452,43.50069272191421,44.113157040773046,3.5993792832323392,24.675369264163788,37.81555119817566,-13.140181934011874,0.0118308894488677,1.7345189176300702,0.0335114367445403,60,98.84900057772649,1.1509994222735145,-12.998614556171576,262,143,61.33813045836043,247.1225014443162,1.5807898307599717,6.0,-6.0,4.2,2.5,-20,0.9130820727061868,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2021-09-17 07:56:16,143,3.5708971750843763,1.6576166481916896,5.919178606400537,0.518005202559903,49.987297795325595,50.012702204674405,3.1330949513370285,3.1330949513370285,99.45818434458565,53.11042358578691,52.588229478193874,3.599847573543907,26.274225244219583,26.46526903227296,-0.1910437880533741,0.1459311365836406,1.6040125645551155,0.1134182114144707,60,97.90921722928212,2.0907827707178654,6.220847171573823,262,143,61.384657489876325,244.77304307320532,2.871375873062934,6.0,-6.0,4.2,2.5,-20,0.7237305586347185,0,0,0,0,0,0,0
CELL_001,PowerNova Systems,NCA,3.2,3.7,250,600,2020,2021-09-17 09:32:28,143,3.5834957929997464,4.166377569887384,14.930196493739947,1.3019929905898076,50.0275603164876,49.9724396835124,3.1233961911526893,3.1233961911526893,99.45212261947044,56.348919326512735,56.3292250033499,3.6003307237978515,26.140322640837866,29.67153436314864,-3.5312117223107755,0.9781441017023168,0.7293949435711486,0.2836209737510579,60,97.60613097352152,2.3938690264784697,12.69783865302547,262,143,61.61328373202144,244.01532743380383,3.2867842166391266,6.0,-6.0,4.2,2.5,-20,0.3056037383521026,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2021-09-17 13:08:16,143,3.573312890969669,-4.9688090139192695,-17.755109302204016,-1.5527528168497715,49.95764301006364,50.04235698993636,3.1392784515305494,3.1392784515305494,99.4620490322066,50.9671258763275,49.18625996194979,3.5994917161207636,24.784208881999284,26.997263570637937,-2.2130546886386533,1.258330582546102,1.12326463978968,0.3206979179576459,60,98.10245161032968,1.8975483896703336,1.9342517526550012,262,143,62.14645294183164,245.25612902582415,2.6038518959542416,6.0,-6.0,4.2,2.5,-20,0.1718651643467884,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2021-09-17 15:05:16,143,3.5963019403185936,0.2127134250415133,0.7649817032086081,0.0664729453254729,49.98461541904503,50.01538458095497,3.1562948173149916,3.1562948173149916,99.47268426082186,45.623114548753854,46.942494356399735,3.59981538502854,25.636521806816184,34.65584567578388,-9.019323868967696,0.0020643091184108,1.5652401389167867,0.0142011259366648,60,98.63421304109347,1.3657869589065117,-8.753770902492292,262,143,62.38777706944325,246.5855326027337,1.8735803068338432,6.0,-6.0,4.2,2.5,-20,0.9645477624930812,0,0,0,0,0,0,0
CELL_001,PowerNova Systems,NCA,3.2,3.7,250,600,2020,2021-09-17 16:31:04,143,3.6036875849272696,1.5526034854595876,5.595097904865522,0.4851885892061211,50.03510562219436,49.96489437780564,3.123854545969575,3.123854545969575,99.452409091231,56.34065140039148,56.082278825232535,3.600421267466332,23.96891011953671,17.98414637109615,5.98476374844056,0.1358135112808526,0.9487024083488744,0.0969120140475528,60,97.6204545615492,2.3795454384507906,12.68130280078296,262,143,62.60080713036977,244.05113640387304,3.26351087146551,6.0,-6.0,4.2,2.5,-20,0.7412327524234021,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2021-09-17 18:24:36,143,3.5930002516866826,-3.2273744366194568,-11.595957163060874,-1.00855451144358,49.995419526614974,50.004580473385026,3.132695933112676,3.132695933112676,99.45793495819542,53.11718837476302,52.69400678686759,3.5999450343193797,24.607701270435207,22.239006588504704,2.368694681930503,0.5532657527242201,1.2995338971603012,0.2068184011046112,60,97.89674790977112,2.103252090228878,6.234376749526035,262,143,62.83694493275004,244.7418697744278,2.883715187019871,6.0,-6.0,4.2,2.5,-20,0.4621042605634239,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2021-09-17 19:29:36,143,3.6216966275298272,-2.066815443094865,-7.485378519983238,-0.6458798259671452,49.99948724317573,50.00051275682427,3.132919244911381,3.132919244911381,99.45807452806962,53.11340222709981,52.41962551643456,3.5999938469181085,25.8166074464568,24.944934840503823,0.8716726059529734,0.2268859052687752,0.5066371522209547,0.1389535493714968,60,97.90372640348065,2.096273596519353,6.226804454199623,262,143,62.98961191747594,244.75931600870163,2.87365465334122,6.0,-6.0,4.2,2.5,-20,0.6555307594841893,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2021-09-17 22:45:28,143,3.640264330800039,-2.144770004575532,-7.807529745426146,-0.6702406264298538,49.95500306457141,50.04499693542859,3.1627765499990854,3.1627765499990854,99.47673534374944,43.50607696267376,42.47427605935472,3.5994600367748566,22.758552903045025,26.2412898095417,-3.482736906496676,0.2001296234664091,0.7160207523632531,0.1271142229531155,60,98.8367671874714,1.163232812528591,-12.98784607465248,262,143,63.43081788485571,247.09191796867853,1.593782540675006,6.0,-6.0,4.2,2.5,-20,0.6425383325707446,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2021-09-18 01:42:16,144,3.584919869524151,0.6429171022230963,2.304806294216468,0.2009115944447175,49.9666017268238,50.0333982731762,3.139954829912889,3.139954829912889,99.46247176869556,50.9561470361785,51.74829585333269,3.5995992207218857,26.307867996102196,23.98034812723241,2.3275198688697856,0.0210623361275505,1.6268707395197506,0.0440462975461504,60,98.12358843477776,1.8764115652222273,1.9122940723569997,262,144,63.87871883915808,245.30897108694444,2.5697344987727884,6.0,-6.0,4.2,2.5,-20,0.892847149629484,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2021-09-18 01:48:20,144,3.608856162501785,2.4234329298896524,8.74582086344203,0.7573227905905163,49.96702106819714,50.03297893180286,3.139597980080689,3.139597980080689,99.46224873755042,50.96193876258257,49.82004992600816,3.5996042528183656,24.873612837073036,24.25278698890296,0.6208258481700746,0.2993008507680391,1.470810380071936,0.1569779490486686,60,98.11243687752152,1.8875631224784823,1.923877525165139,262,144,63.88903952602566,245.28109219380377,2.584965189128878,6.0,-6.0,4.2,2.5,-20,0.596094511685058,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2021-09-18 04:39:04,144,3.6160997661315424,-2.1220597325873896,-7.673579702726423,-0.6631436664335592,50.00681256992966,49.99318743007034,3.132721806720149,3.132721806720149,99.4579511292001,53.11674967213736,51.624266427028424,3.600081750839156,24.828304070454827,19.730871274821585,5.097432795633242,0.2391920277871762,0.7343279843028179,0.1372061049384056,60,97.89755646000464,2.102443539995349,6.233499344274719,262,144,64.27107663728493,244.7438911500116,2.8779438951209597,6.0,-6.0,4.2,2.5,-20,0.6463233779021018,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2021-09-18 05:09:24,144,3.5811023154536503,3.40474093886625,12.192725659693764,1.063981543395703,49.96777095283191,50.03222904716809,3.139376971812227,3.139376971812227,99.46211060738264,50.96552642024348,50.67471509181378,3.5996132514339827,25.15957788875446,20.22605628406735,4.933521604687108,0.5908056771710407,1.077069083285633,0.2230777209438447,60,98.10553036913208,1.894469630867917,1.931052840486956,263,144,64.33832177864484,245.26382592283025,2.5930503642482043,6.0,-6.0,4.2,2.5,-20,0.432543176855625,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2021-09-18 06:33:28,144,3.60222904513929,-0.0245567017605162,-0.0884588643345547,-0.0076739693001613,49.94844931364515,50.05155068635485,3.163102032659648,3.163102032659648,99.47693877041227,43.501600194762304,44.19573907150842,3.5993813917637416,24.39850263774972,23.263905328045144,1.1345973097045778,2.623283962694996e-05,1.8873018645597848,0.0015602780017666,60,98.846938520614,1.1530614793859968,-12.996799610475392,263,144,64.53360764414498,247.117346301535,1.5779007321899177,6.0,-6.0,4.2,2.5,-20,0.9959072163732472,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2021-09-18 06:55:08,144,3.565377655675134,-0.127595240322826,-0.4549252188175028,-0.0398735126008831,50.00759131775156,49.99240868224844,3.1331022782852687,3.1331022782852687,99.45818892392828,53.11029938386496,52.16296559941909,3.600091095813019,24.95394330707177,18.239643372894975,6.714299934176797,0.0008646646378325,0.5146499772148971,0.0082916781074687,60,97.90944619641463,2.0905538035853652,6.220598767729925,263,144,64.58617019310867,244.7736154910366,2.860643912596086,6.0,-6.0,4.2,2.5,-20,0.9787341266128624,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2021-09-18 07:24:36,144,3.5758141800343477,0.9315422595553272,3.331022021019176,0.2911069561110397,49.94966470835748,50.05033529164252,3.162916859548089,3.162916859548089,99.47682303721756,43.50414699792646,43.499394641552485,3.59939597650029,26.822466731841963,26.994538670309332,-0.1720719384673685,0.0377516363326391,1.0931536101602926,0.0650683887141345,60,98.8411518608778,1.1588481391222132,-12.991706004147078,263,144,64.652356429645,247.10287965219447,1.585606090294536,6.0,-6.0,4.2,2.5,-20,0.8447429567407788,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2021-09-18 14:21:28,144,3.6109718010423806,2.2806695824786543,8.23543354982552,0.7127092445245794,50.0035702873029,49.9964297126971,3.1326112367501713,3.1326112367501713,99.45788202296886,53.118624503379635,51.25680951215491,3.6000428434476346,24.88817284238853,19.146608640204143,5.741564202184389,0.2762940683227847,0.7293292420949566,0.1478169238674657,60,97.89410114844284,2.105898851557157,6.237249006759271,263,144,65.6097722455542,244.73525287110712,2.878261003417573,6.0,-6.0,4.2,2.5,-20,0.6198884029202243,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2021-09-18 14:29:16,144,3.5731530350543412,-1.7659505803162725,-6.3100116758130635,-0.5518595563488351,50.00324832194201,49.99675167805799,3.1327131245506035,3.1327131245506035,99.45794570284411,53.11689688275257,54.91940298258642,3.600038979863304,24.03823565583974,20.874434387225495,3.163801268614243,0.1656493694126898,0.6918242698506074,0.1105477505370039,60,97.89728514220636,2.102714857793643,6.2337937655051405,263,144,65.62365525700523,244.7432128555159,2.8738503260255297,6.0,-6.0,4.2,2.5,-20,0.7056749032806213,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2021-09-18 20:36:44,144,3.5967561752070405,1.0504229330454804,3.7781151710104233,0.3282571665767126,49.952200480933904,50.047799519066096,3.162834587413391,3.162834587413391,99.47677161713337,43.505278634419874,45.31000441378359,3.599426405771207,23.747217019094467,22.94675475236332,0.8004622667311487,0.0480032170983132,1.0714622160837788,0.0649599514397519,60,98.83858085666849,1.1614191433315284,-12.989442731160253,263,144,66.47605446375219,247.09645214167116,1.5858185455124902,6.0,-6.0,4.2,2.5,-20,0.8249295111590866,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2021-09-18 21:19:12,144,3.616915326429891,-4.223863813878842,-15.277357765170995,-1.319957441837138,49.97453761602334,50.02546238397666,3.1552611472372245,3.1552611472372245,99.47203821702328,45.63806077544096,45.355507451713976,3.59969445139228,27.50064744752897,25.51808905624676,1.982558391282204,0.8142298068955819,1.6412870416619911,0.3024973687808779,60,98.60191085116324,1.3980891488367462,-8.723878449118075,263,144,66.55996643751378,246.50477712790817,1.908758360643238,6.0,-6.0,4.2,2.5,-20,0.2960226976868596,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2021-09-19 01:08:52,144,3.608745746380674,3.916715031444493,14.134428709510562,1.223973447326404,50.00697524966175,49.99302475033825,3.1321963796603782,3.1321963796603782,99.45762273728774,53.1256600258387,51.84566388837464,3.600083702995941,24.512569169740622,41.28268349763308,-16.770114327892454,0.8149825090992479,0.977970976325338,0.2500227815792863,60,97.8811368643868,2.1188631356131964,6.251320051677396,263,144,67.09089848351579,244.702842160967,2.891060604692121,6.0,-6.0,4.2,2.5,-20,0.3472141614259177,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2021-09-19 05:02:52,144,3.5895880902268633,3.766043388551138,13.518544494820787,1.1768885589222309,50.004917615771376,49.995082384228624,3.1321948339889563,3.1321948339889563,99.4576217712431,53.12568624222011,52.28704092852808,3.6000590113892565,23.650136069925136,17.708287960269544,5.9418481096555915,0.7534860070166244,1.1594523835522978,0.2319464546470738,60,97.88108856215489,2.1189114378451137,6.251372484440225,264,144,67.63749070248028,244.7027214053872,2.8893524541592552,6.0,-6.0,4.2,2.5,-20,0.3723261019081435,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2021-09-19 05:20:12,144,3.630797363938987,-2.137289822795984,-7.760066254581283,-0.667903069623745,49.965026176927665,50.034973823072335,3.155634062035441,3.155634062035441,99.47227128877216,45.63266753025139,45.802368303407654,3.599580314123132,24.884396023246843,22.10162658130021,2.782769441946634,0.2084503806027626,1.797893593695992,0.138503037413829,60,98.61356443860753,1.3864355613924744,-8.734664939497208,264,144,67.67599936781811,246.5339110965188,1.8904607558001247,6.0,-6.0,4.2,2.5,-20,0.6437850295340026,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2021-09-19 05:41:00,144,3.584415670964063,0.5101192906292568,1.8284795793925792,0.1594122783216427,49.96459722391519,50.03540277608481,3.1559575761418746,3.1559575761418746,99.47247348508868,45.62798977039436,44.41508363360024,3.599575166686982,23.807176322209138,22.732318941415713,1.0748573807934214,0.0118733926400211,0.6929198981481182,0.0316263018160702,60,98.62367425443357,1.376325745566433,-8.744020459211285,264,144,67.71755962035732,246.55918563608392,1.876573263205417,6.0,-6.0,4.2,2.5,-20,0.9149801182284572,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2021-09-19 07:57:56,144,3.541656461225965,-3.4179382857602567,-12.105163213834413,-1.06810571430008,49.96443761584988,50.03556238415012,3.155363372342848,3.155363372342848,99.47210210771428,45.636582227637525,43.33433643886861,3.599573251390199,24.17830551012384,23.25600597654599,0.9222995335778528,0.5331403415477957,0.5952503643529701,0.2152082189788032,60,98.605105385714,1.3948946142860024,-8.726835544724949,264,144,68.02030541078284,246.512763464285,1.901208661651522,6.0,-6.0,4.2,2.5,-20,0.4303436190399572,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2021-09-19 08:30:00,144,3.58192403429179,1.423834308695292,5.1000663311649035,0.4449482214672787,50.00039631620385,49.99960368379615,3.1326352331382608,3.1326352331382608,99.4578970207114,53.11821760789596,54.4923244433654,3.600004755794446,25.122798972382768,28.15519091419955,-3.032391941816787,0.1076867823924883,1.0046238113262107,0.0931528726753474,60,97.89485103557064,2.105148964429361,6.236435215791914,264,144,68.09923618525997,244.7371275889266,2.869027549477835,6.0,-6.0,4.2,2.5,-20,0.762694281884118,0,0,0,0,0,0,0
CELL_001,PowerNova Systems,NCA,3.2,3.7,250,600,2020,2021-09-19 10:10:32,144,3.596864585967201,0.0164587402453355,0.0591998599180806,0.0051433563266673,50.04076541538236,49.95923458461764,3.123649241585285,3.123649241585285,99.4522807759908,56.34435443548014,55.66328147508938,3.600489184984588,25.792487517257413,24.022304135334988,1.7701833819224255,1.5263129523904876e-05,1.3734139957560287,0.0011054996154364,60,97.61403879954014,2.3859612004598603,12.688708870960284,264,144,68.32734444778636,244.03509699885035,3.2508793146517125,6.0,-6.0,4.2,2.5,-20,0.9972568766257774,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2021-09-19 12:43:56,144,3.608512995196864,-3.7069932236042273,-13.376733220482569,-1.158435382376321,49.99424101574664,50.00575898425336,3.1321442226886127,3.1321442226886127,99.45759013918038,53.12654468291479,54.01840735628412,3.5999308921889597,23.46051315182361,28.688490454829875,-5.227977303006266,0.7300542858386698,1.5993234359748187,0.226479071031479,60,97.87950695901914,2.120493040980861,6.253089365829581,264,144,68.69186022939462,244.69876739754784,2.8880173435703584,6.0,-6.0,4.2,2.5,-20,0.3821677960659621,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2021-09-19 13:16:00,144,3.598896353107907,2.181095791498864,7.849537689804266,0.681592434843395,49.96629681436956,50.03370318563044,3.1555813808417,3.1555813808417,99.47223836302608,45.63342934974167,44.96946240346416,3.5995955617724347,23.72872224718877,21.12912930070966,2.5995929464791097,0.2170863850328659,0.9890760332013836,0.1347776464348669,60,98.61191815130312,1.388081848696871,-8.733141300516664,264,144,68.75235133286169,246.5297953782578,1.8903470634575388,6.0,-6.0,4.2,2.5,-20,0.6364840347501892,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2021-09-19 14:21:52,144,3.583009414005309,-0.2256520883355055,-0.8085135567960738,-0.0705162776048454,49.96969409240095,50.03030590759905,3.1397675629156665,3.1397675629156665,99.4623547268223,50.95918624352563,49.309879648481406,3.5996363291088116,25.340630740569686,9.501442242711228,15.83918849785846,0.002594783923324,1.2971797169286932,0.0148910579331991,60,98.11773634111456,1.8822636588854351,1.918372487051272,264,144,68.91620947897447,245.29434085278643,2.5629021171418547,6.0,-6.0,4.2,2.5,-20,0.9623913186107492,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2021-09-19 16:31:52,144,3.5716819863665425,-3.394312049185653,-12.123403202183304,-1.0607225153705164,49.945367204844935,50.054632795155065,3.162277553590163,3.162277553590163,99.47642347099384,43.51294207043321,45.88561447628362,3.5993444064581395,25.13508785064829,16.73130276550975,8.40378508513854,0.501328021673912,1.8415727301396787,0.2221779467416546,60,98.8211735496926,1.1788264503074115,-12.974115859133576,264,144,69.21451592548648,247.05293387423143,1.604551367686572,6.0,-6.0,4.2,2.5,-20,0.4342813251357245,0,0,0,0,0,0,0
CELL_001,PowerNova Systems,NCA,3.2,3.7,250,600,2020,2021-09-19 23:34:48,145,3.597838982709294,1.011639807261548,3.6397171350261135,0.3161374397692337,50.033577364464115,49.966422635535885,3.1231984720385477,3.1231984720385477,99.4519990450241,56.35248658569008,55.75234894593293,3.6004029283735695,24.81724925995347,18.55267747269943,6.264571787254042,0.0576719856738406,1.206463072513145,0.0653805136929716,60,97.5999522512046,2.4000477487953873,12.70497317138016,264,145,70.15992957301764,243.9998806280115,3.263195623047747,6.0,-6.0,4.2,2.5,-20,0.8313933654564086,0,0,0,0,0,0,0
CELL_001,PowerNova Systems,NCA,3.2,3.7,250,600,2020,2021-09-20 00:08:36,145,3.5866675882880243,3.957894162376472,14.19565071007007,1.2368419257426473,50.03360156929741,49.96639843070259,3.1226040211675254,3.1226040211675254,99.45162751322972,56.36321442197929,57.59189479258959,3.600403218831569,25.39022075560964,28.542101716375797,-3.1518809607661566,0.88292559434742,0.5149939986213479,0.2616974127866597,60,97.58137566148515,2.418624338514846,12.726428843958589,264,145,70.24856787975942,243.9534391537129,3.288162460339262,6.0,-6.0,4.2,2.5,-20,0.3403509729372547,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2021-09-20 00:20:44,145,3.616160099286443,-1.7186224147187312,-6.214813801845193,-0.5370695045996035,49.965415921680886,50.034584078319114,3.139299262183723,3.139299262183723,99.46206203886484,50.966788011380174,50.36544793475969,3.5995849910601705,23.604183687904513,38.57694201524099,-14.972758327336477,0.1505387162009677,1.8111495944631304,0.1056423936645076,60,98.10310194324134,1.8968980567586584,1.9335760227603485,264,145,70.2651086047779,245.25775485810337,2.5787845709956,6.0,-6.0,4.2,2.5,-20,0.7135629308802114,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2021-09-20 05:02:24,145,3.590841462966393,0.9501249091514457,3.4117479187781883,0.2969140341098267,49.99679043718535,50.00320956281465,3.13245112701817,3.13245112701817,99.45778195438636,53.12133956847998,53.60664804326889,3.599961485246224,24.405127301428273,27.388400822978127,-2.9832735215498545,0.0479546169381214,0.5666570223372084,0.0603852066669244,60,97.8890977193178,2.110902280682197,6.242679136959964,265,145,70.87455801883819,244.72274429829451,2.867606206436718,6.0,-6.0,4.2,2.5,-20,0.8416458484747591,0,0,0,0,0,0,0
CELL_001,PowerNova Systems,NCA,3.2,3.7,250,600,2020,2021-09-20 07:41:00,145,3.5754765471057706,2.8116816427120908,10.053101771444908,0.8786505133475283,50.02345297896759,49.97654702103241,3.1227636636714577,3.1227636636714577,99.45172728979466,56.36033301126459,56.28890631386546,3.600281435747611,23.900902285012386,29.60520485063222,-5.704302565619837,0.4455596369140017,1.7822461874786488,0.1750045005182936,60,97.58636448973304,2.413635510266957,12.720666022529189,265,145,71.2408202211343,243.9659112243326,3.27750349358992,6.0,-6.0,4.2,2.5,-20,0.5313863928813183,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2021-09-20 09:23:16,145,3.610947746938245,-5.112788846876906,-18.46201336720115,-1.5977465146490328,49.99159241961492,50.00840758038508,3.131583276897292,3.131583276897292,99.4572395480608,53.136060991124495,51.06206296704983,3.599899109035379,24.835008676071617,18.933289170876535,5.901719505195079,1.3890090362926908,0.7547232958245623,0.3306670712789326,60,97.86197740304036,2.138022596959644,6.27212198224899,265,145,71.47197272529336,244.6549435076009,2.9024704182739356,6.0,-6.0,4.2,2.5,-20,0.1478685255205157,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2021-09-20 11:06:24,145,3.595648310391728,-0.2062914012359487,-0.7417513283023811,-0.0644660628862339,49.96678921477256,50.03321078522744,3.1557913817197525,3.1557913817197525,99.47236961357484,45.63039269139744,45.66915699480915,3.5996014705772708,24.059763028938164,25.778133223066565,-1.7183701941284006,0.0019418534811071,1.2797501948517576,0.0129253183037617,60,98.61848067874226,1.3815193212577412,-8.739214617205121,265,145,71.71918477771204,246.5462016968557,1.8749753281096349,6.0,-6.0,4.2,2.5,-20,0.9656180997940086,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2021-09-20 12:12:16,145,3.571409563139024,-0.1876377459773712,-0.6701312403894345,-0.0586367956179285,49.96620548779428,50.03379451220572,3.1557890324508047,3.1557890324508047,99.47236814528176,45.63042666010179,46.10155705557812,3.5995944658535315,25.227468596717173,28.141072313410987,-2.913603716693814,0.0016065525809531,0.7596201343902838,0.0123271493338617,60,98.61840726408764,1.3815927359123634,-8.73914667979642,265,145,71.87422156163434,246.5460181602191,1.8747526766917053,6.0,-6.0,4.2,2.5,-20,0.9687270423371048,0,0,0,0,0,0,0
